Geneid	S1	S2	S3	S4	S5	S6	S7	S8
ENSG00000282301.4	0	0	2	0	0	0	0	0
ENSG00000282277.1	0	0	0	0	0	0	0	0
ENSG00000160870.15	0	6	2	2	0	0	2	1
ENSG00000160868.16	3	1	4	2	0	0	0	0
ENSG00000273407.1	0	0	0	0	0	0	0	0
ENSG00000261511.1	0	0	0	0	0	0	0	0
ENSG00000021461.18	0	0	6	3	0	0	0	0
ENSG00000260445.1	0	0	0	0	0	0	0	0
ENSG00000260524.1	0	0	0	0	0	0	0	0
ENSG00000244623.2	0	0	0	3	0	0	0	0
ENSG00000146833.16	154	172	645	307	31	24	456	341
ENSG00000176402.6	0	4	3	0	8	0	0	0
ENSG00000237640.1	1	0	0	0	0	0	0	0
ENSG00000199711.1	0	0	0	1	0	0	0	0
ENSG00000222966.1	0	0	0	0	0	0	0	0
ENSG00000160862.13	4	0	3	5	0	0	0	3
ENSG00000286921.1	0	0	2	0	0	0	0	0
ENSG00000214313.9	3	0	0	0	0	0	3	0
ENSG00000235713.1	0	0	0	0	0	0	0	0
ENSG00000286923.2	0	0	3	0	0	2	0	0
ENSG00000106261.17	2555	2537	2518	1557	2212	2744	2335	2314
ENSG00000166529.16	122	90	151	92	37	13	133	93
ENSG00000166526.18	349	330	1595	795	85	74	1093	988
ENSG00000168090.10	916	910	2355	1166	598	639	2305	1680
ENSG00000166508.18	3392	3567	7077	3693	808	904	4219	3266
ENSG00000207547.1	0	0	4	13	0	0	11	5
ENSG00000207757.1	0	0	0	0	0	0	0	2
ENSG00000208036.1	0	0	0	0	0	0	0	0
ENSG00000221838.10	71	64	246	178	183	144	211	193
ENSG00000106290.16	529	617	607	276	181	224	529	416
ENSG00000242798.1	0	0	0	0	0	0	0	0
ENSG00000166997.8	84	45	204	129	30	18	178	77
ENSG00000214309.5	16	30	44	29	14	7	67	46
ENSG00000235077.1	0	0	0	0	0	0	0	0
ENSG00000214142.2	0	0	0	1	0	0	0	0
ENSG00000288976.1	1	0	11	8	3	2	20	12
ENSG00000188186.11	2699	2363	3322	2029	1893	2171	2849	2814
ENSG00000146826.17	0	6	103	50	0	0	77	61
ENSG00000284518.1	0	0	0	0	0	0	0	0
ENSG00000197093.11	1	0	29	26	4	3	21	24
ENSG00000213420.8	78	68	86	41	26	16	75	29
ENSG00000066923.18	22	13	30	28	0	0	14	4
ENSG00000239521.10	17	7	100	49	39	27	118	97
ENSG00000213413.2	0	0	0	0	0	0	0	2
ENSG00000078319.11	475	329	730	431	345	306	594	540
ENSG00000214300.7	5	0	2	5	0	0	0	0
ENSG00000201913.1	0	0	0	0	0	0	2	2
ENSG00000242294.6	17	11	76	52	8	3	44	21
ENSG00000272752.6	0	0	0	0	0	0	0	0
ENSG00000121716.21	19	36	110	51	3	3	83	47
ENSG00000235333.3	0	0	0	0	0	0	0	0
ENSG00000284012.1	0	0	0	0	0	0	0	0
ENSG00000085514.16	4	4	21	26	0	0	16	18
ENSG00000287631.1	0	0	1	6	0	0	0	5
ENSG00000289691.1	6	0	6	7	0	0	15	8
ENSG00000289690.1	0	0	1	0	0	0	2	7
ENSG00000078487.18	26	4	23	23	20	6	22	9
ENSG00000146834.15	14	34	86	40	6	3	58	58
ENSG00000241357.1	0	0	1	1	0	0	3	4
ENSG00000160813.7	56	39	176	93	25	22	117	122
ENSG00000240211.1	0	0	0	3	0	0	3	0
ENSG00000185955.5	15	11	55	29	29	14	26	23
ENSG00000166925.9	715	722	1758	1203	448	495	3049	2796
ENSG00000286938.1	0	0	1	0	0	0	0	3
ENSG00000166924.9	58	56	22	25	3	7	23	25
ENSG00000225807.2	5	4	0	0	0	3	0	0
ENSG00000242101.3	4	12	7	11	7	9	5	15
ENSG00000106351.13	14	17	102	56	2	5	70	81
ENSG00000184414.2	4	2	1	3	0	3	0	4
ENSG00000205307.12	0	0	0	0	0	0	0	0
ENSG00000274272.1	0	0	6	2	0	0	1	3
ENSG00000077454.17	71	81	140	72	20	44	135	142
ENSG00000106336.13	19	6	20	26	14	5	19	23
ENSG00000224729.6	3	0	3	0	0	0	6	0
ENSG00000106333.13	86	55	58	42	18	20	65	44
ENSG00000106330.12	320	262	239	170	39	65	283	251
ENSG00000106327.13	75	76	380	229	42	63	404	340
ENSG00000077080.10	4	7	13	6	0	1	0	0
ENSG00000172354.10	6540	6166	3147	2143	3011	3424	2713	2395
ENSG00000146830.11	84	81	242	149	18	13	168	131
ENSG00000172336.5	1411	1324	2164	1316	764	786	2396	2049
ENSG00000130427.3	44	33	27	19	5	2	9	12
ENSG00000146839.19	13	11	9	17	0	0	6	2
ENSG00000196411.10	562	586	740	439	440	520	762	818
ENSG00000263672.2	0	0	0	0	0	0	0	0
ENSG00000146828.18	102	72	291	156	19	25	176	173
ENSG00000236305.2	6	18	20	15	0	2	45	16
ENSG00000087077.14	536	425	999	595	117	137	1112	772
ENSG00000283821.1	0	0	0	0	0	0	0	0
ENSG00000087087.20	141	95	654	368	30	50	443	406
ENSG00000176125.7	2	0	27	41	0	0	57	65
ENSG00000087085.16	21	5	44	19	15	9	13	25
ENSG00000239825.3	0	0	0	0	1	0	0	0
ENSG00000235926.1	0	0	0	0	0	0	0	0
ENSG00000169894.18	165	80	192	194	0	14	70	86
ENSG00000274993.1	0	2	4	5	0	0	0	0
ENSG00000205277.10	11	0	19	35	2	6	14	6
ENSG00000227053.2	0	11	0	0	0	0	0	0
ENSG00000169876.14	16	0	15	13	1	9	9	3
ENSG00000222636.1	0	0	0	0	0	0	0	0
ENSG00000169871.13	63	64	197	68	16	10	127	99
ENSG00000106366.9	441	326	93	44	108	79	34	51
ENSG00000106367.15	2207	2090	2417	1475	519	541	2361	2060
ENSG00000264425.1	0	0	0	1	0	3	0	5
ENSG00000128564.8	276	284	94	100	233	199	226	219
ENSG00000167011.9	22	29	9	9	17	19	17	13
ENSG00000106384.12	0	7	1	0	0	3	0	2
ENSG00000205267.5	0	0	1	0	0	2	0	5
ENSG00000213394.3	2	4	9	9	1	7	3	5
ENSG00000106397.12	328	418	524	278	257	230	495	502
ENSG00000106400.12	2089	1751	2534	1745	1934	1977	2521	2127
ENSG00000106404.14	5	6	93	36	1	0	36	25
ENSG00000214253.9	1321	1155	2424	1404	664	998	2372	2252
ENSG00000207454.1	0	0	1	0	0	0	0	0
ENSG00000278683.1	0	0	0	0	0	0	0	0
ENSG00000214252.4	0	0	0	0	0	0	0	0
ENSG00000232301.3	0	0	0	4	0	0	0	0
ENSG00000288749.1	0	0	0	1	0	0	0	1
ENSG00000232445.2	55	107	519	287	19	45	361	265
ENSG00000128581.17	458	509	1132	759	295	399	1052	1146
ENSG00000160963.14	1	0	2	3	2	2	4	3
ENSG00000233683.1	0	0	1	0	0	0	1	1
ENSG00000233123.2	0	0	2	0	0	0	0	0
ENSG00000106436.7	0	0	3	1	0	2	0	0
ENSG00000257923.12	473	545	727	467	131	214	490	395
ENSG00000259294.1	0	0	0	0	0	0	0	0
ENSG00000272219.1	0	0	3	0	0	1	0	0
ENSG00000261535.1	0	0	0	3	0	0	0	0
ENSG00000280404.1	0	0	2	0	0	0	0	0
ENSG00000280004.1	0	0	0	0	0	0	0	0
ENSG00000279724.1	0	0	2	1	0	0	0	0
ENSG00000252824.1	0	0	2	0	0	0	0	6
ENSG00000278586.1	1	0	0	2	0	0	0	0
ENSG00000160999.11	69	89	142	100	24	38	103	93
ENSG00000264675.1	0	0	0	0	0	0	0	0
ENSG00000170409.7	0	0	5	1	0	0	0	0
ENSG00000200552.1	0	0	0	0	0	0	0	0
ENSG00000228546.2	0	0	15	4	0	13	14	24
ENSG00000260097.3	2	0	0	7	0	0	0	0
ENSG00000128563.13	295	227	478	302	103	118	362	345
ENSG00000239969.6	0	0	1	0	0	0	0	0
ENSG00000239486.1	0	6	3	0	0	0	2	0
ENSG00000221510.1	0	0	2	0	0	0	0	0
ENSG00000239480.1	4	3	4	3	0	0	3	2
ENSG00000160991.17	64	122	562	300	65	67	444	460
ENSG00000160993.4	123	69	265	154	35	14	346	201
ENSG00000161036.13	153	91	283	231	92	65	273	196
ENSG00000284176.1	0	0	0	0	0	0	0	0
ENSG00000284596.1	0	0	0	0	0	0	0	0
ENSG00000005075.16	1217	1181	1688	1384	545	741	1481	1437
ENSG00000170667.15	9	11	3	3	0	0	1	9
ENSG00000168255.20	12	5	14	6	1	3	17	14
ENSG00000284981.1	0	0	0	0	0	0	0	0
ENSG00000270249.2	0	0	0	0	0	0	0	0
ENSG00000205238.11	0	0	0	1	0	2	0	3
ENSG00000285437.2	0	4	8	5	1	2	3	3
ENSG00000279168.2	0	0	1	0	0	0	1	0
ENSG00000105808.19	0	3	5	3	0	0	3	8
ENSG00000205236.6	0	0	0	0	0	0	0	0
ENSG00000267368.1	0	0	0	0	0	0	0	0
ENSG00000267645.5	0	0	0	0	0	0	0	0
ENSG00000173678.15	0	0	0	0	0	0	0	0
ENSG00000228049.7	0	0	0	4	0	0	0	6
ENSG00000233297.4	0	5	1	2	0	0	3	3
ENSG00000286830.1	0	8	36	35	4	8	71	33
ENSG00000222011.9	70	49	217	145	83	44	177	175
ENSG00000213385.3	0	8	22	4	0	0	1	4
ENSG00000161040.18	52	92	79	44	36	52	127	89
ENSG00000252643.1	0	0	0	0	0	0	1	0
ENSG00000238324.1	0	0	0	0	0	1	0	1
ENSG00000128606.13	2	8	21	14	0	4	9	19
ENSG00000230257.6	0	5	0	6	0	0	0	0
ENSG00000236226.1	2	0	2	0	0	0	0	0
ENSG00000170632.14	954	843	1980	1234	305	344	1349	1266
ENSG00000233025.1	0	0	8	9	0	0	3	3
ENSG00000161048.12	104	190	526	299	82	110	411	275
ENSG00000224415.1	39	35	47	46	22	27	43	59
ENSG00000236848.2	0	1	4	1	0	0	3	0
ENSG00000279482.1	0	0	3	1	0	0	0	1
ENSG00000170629.15	3	7	3	11	7	0	0	1
ENSG00000237632.3	2	0	0	0	0	0	0	0
ENSG00000105819.14	1715	2044	3936	2468	441	525	1952	1830
ENSG00000105821.15	395	260	1422	871	142	90	893	783
ENSG00000289613.1	17	1	52	11	0	0	12	19
ENSG00000161057.13	892	658	2324	1369	270	318	1966	1666
ENSG00000235354.1	12	9	13	14	5	5	6	14
ENSG00000170615.15	0	0	0	14	0	0	3	0
ENSG00000251852.1	0	0	0	0	0	0	0	0
ENSG00000252047.1	0	0	0	0	0	0	0	0
ENSG00000234715.2	8	0	0	1	0	0	1	0
ENSG00000189056.15	27	21	18	26	0	0	13	2
ENSG00000222386.1	0	0	0	3	0	0	0	0
ENSG00000164815.11	213	178	1104	690	182	166	799	698
ENSG00000187416.13	3	0	2	3	0	0	3	3
ENSG00000197258.5	15	14	14	23	0	2	13	15
ENSG00000226869.6	9	0	5	2	0	3	0	2
ENSG00000237606.2	0	0	0	0	0	0	0	0
ENSG00000225329.3	0	0	2	6	0	0	0	6
ENSG00000243352.3	0	0	0	0	0	1	0	0
ENSG00000005483.22	527	592	1070	647	193	222	670	758
ENSG00000228393.5	104	119	233	165	55	58	160	170
ENSG00000239569.4	423	424	310	150	156	138	273	190
ENSG00000289360.1	0	0	0	0	0	0	0	0
ENSG00000288914.1	0	0	0	0	0	0	0	0
ENSG00000272918.1	7	0	37	21	0	2	37	28
ENSG00000135250.17	243	287	946	523	47	67	639	553
ENSG00000270764.1	0	0	2	0	0	0	0	0
ENSG00000271482.1	0	0	1	0	0	0	0	0
ENSG00000213361.2	1	5	5	9	1	6	5	3
ENSG00000244490.1	0	0	0	0	0	1	0	2
ENSG00000242154.1	1	0	13	10	0	0	0	0
ENSG00000201179.1	0	0	0	0	0	0	0	0
ENSG00000091127.14	813	876	1797	1139	555	761	1667	1741
ENSG00000223886.3	16	25	104	66	35	45	110	134
ENSG00000135249.8	346	524	903	454	57	141	529	522
ENSG00000185055.11	0	0	10	9	0	0	20	32
ENSG00000272604.1	2	5	25	6	0	0	8	6
ENSG00000231167.3	1	7	9	6	4	1	5	10
ENSG00000146776.15	85	63	129	103	50	33	167	103
ENSG00000226624.1	1	0	7	8	1	2	3	3
ENSG00000128536.16	38	30	159	96	22	21	91	83
ENSG00000280439.1	0	0	0	0	0	0	0	0
ENSG00000008282.9	388	458	1409	997	120	118	846	829
ENSG00000242562.1	14	0	3	0	0	0	8	0
ENSG00000201796.1	0	0	0	0	0	0	0	0
ENSG00000105835.13	2590	2776	4270	2629	315	370	3343	3242
ENSG00000273320.1	48	30	26	10	12	6	48	38
ENSG00000243438.1	0	0	0	0	0	0	0	0
ENSG00000243797.6	0	0	2	5	0	0	6	3
ENSG00000286076.2	5	0	0	0	0	0	0	3
ENSG00000267052.3	0	0	2	9	0	0	0	0
ENSG00000286013.1	0	0	0	4	1	0	0	0
ENSG00000253276.5	42	46	440	256	6	2	335	309
ENSG00000228742.11	16	0	11	9	0	4	8	0
ENSG00000251978.1	0	0	0	0	0	0	0	0
ENSG00000105851.11	9	2	1	11	0	0	1	0
ENSG00000005249.13	192	243	1359	740	27	20	1100	753
ENSG00000243193.4	4	0	1	4	0	0	2	0
ENSG00000105856.14	1222	1457	1605	912	186	149	845	743
ENSG00000272072.1	3	3	12	7	4	0	15	11
ENSG00000164597.15	570	538	1315	677	151	192	770	648
ENSG00000228341.1	0	0	3	1	0	0	0	1
ENSG00000172209.6	0	0	14	19	0	0	4	1
ENSG00000105865.11	71	45	276	208	7	18	245	212
ENSG00000288558.2	0	10	28	6	0	5	13	17
ENSG00000272854.1	0	0	3	3	0	1	7	8
ENSG00000075790.12	4	9	9	11	0	0	6	9
ENSG00000238832.1	0	4	4	0	0	0	5	1
ENSG00000250474.2	0	0	1	0	0	0	4	5
ENSG00000225935.1	0	0	0	0	0	0	0	0
ENSG00000233705.8	25	0	5	13	5	0	8	3
ENSG00000091137.14	5	7	11	13	0	3	0	5
ENSG00000241764.5	62	74	121	57	21	20	67	56
ENSG00000105879.12	154	259	1115	602	14	38	896	733
ENSG00000091138.13	2	5	1	0	0	0	5	0
ENSG00000229626.1	0	0	3	0	0	0	0	0
ENSG00000091140.15	1246	1166	3012	1782	165	253	1502	1254
ENSG00000091136.15	187	180	221	141	191	244	383	355
ENSG00000273055.1	0	0	1	3	0	0	0	1
ENSG00000238297.2	0	0	0	0	0	0	0	0
ENSG00000091128.13	9	0	1	8	0	0	2	0
ENSG00000091129.22	25	14	53	18	6	0	6	7
ENSG00000135241.17	453	471	1110	727	82	99	765	693
ENSG00000231006.1	6	17	23	29	10	15	23	30
ENSG00000177683.14	301	434	3784	2090	56	55	2633	2075
ENSG00000128590.5	300	470	523	406	71	97	542	521
ENSG00000225647.2	0	0	6	0	0	0	2	0
ENSG00000270425.1	0	0	0	0	0	0	3	0
ENSG00000205174.4	0	9	1	0	0	0	2	0
ENSG00000279043.1	0	0	1	2	0	0	0	0
ENSG00000229603.1	0	0	1	0	0	0	0	0
ENSG00000227968.1	0	0	1	1	0	0	1	1
ENSG00000230941.1	0	0	0	0	0	0	0	0
ENSG00000234273.1	0	10	0	1	0	0	0	3
ENSG00000230192.1	0	0	1	0	0	0	0	0
ENSG00000271368.1	0	0	0	0	0	0	0	0
ENSG00000237064.1	0	0	2	1	0	0	3	0
ENSG00000232199.1	0	2	0	0	0	0	1	0
ENSG00000226965.2	1	6	6	1	0	0	3	0
ENSG00000278424.1	0	0	0	2	0	0	0	0
ENSG00000287186.1	0	0	0	0	0	0	0	1
ENSG00000184903.10	499	382	531	254	198	209	463	379
ENSG00000228540.1	0	0	3	0	0	0	0	0
ENSG00000173114.13	0	5	81	79	1	6	246	178
ENSG00000243621.1	0	0	0	0	0	0	3	2
ENSG00000227948.4	0	0	5	0	0	0	0	0
ENSG00000128512.24	364	308	515	235	116	127	241	296
ENSG00000287011.1	0	1	7	12	0	0	23	17
ENSG00000225572.1	2	0	6	0	0	0	0	0
ENSG00000222346.1	0	0	0	0	0	0	0	0
ENSG00000234358.1	1	0	0	1	0	0	0	0
ENSG00000198839.10	1654	1431	2908	2309	507	614	2292	2496
ENSG00000202406.1	0	0	0	0	0	0	0	0
ENSG00000226851.1	4	0	7	0	0	0	6	4
ENSG00000230999.1	0	0	4	2	0	0	0	3
ENSG00000232922.1	2	3	0	1	0	0	2	2
ENSG00000236232.1	0	0	5	1	3	3	0	0
ENSG00000006652.15	79	109	525	330	11	13	378	381
ENSG00000180019.6	0	0	0	2	0	0	0	4
ENSG00000288640.1	0	0	0	0	0	0	0	0
ENSG00000288634.1	0	0	0	0	0	0	0	0
ENSG00000181016.9	3	0	5	4	0	0	0	0
ENSG00000182965.6	0	0	0	2	0	0	0	1
ENSG00000223646.2	12	0	8	5	0	2	4	3
ENSG00000225358.1	7	0	4	0	0	0	0	3
ENSG00000146802.13	125	91	645	327	14	36	257	247
ENSG00000164603.12	299	319	723	432	60	29	535	439
ENSG00000234520.7	6	2	5	2	0	0	1	0
ENSG00000279288.1	0	5	6	1	0	0	3	0
ENSG00000164604.14	10	17	9	4	1	0	1	4
ENSG00000225457.1	0	0	0	0	0	0	0	0
ENSG00000214194.9	317	281	2082	1561	104	77	1384	1170
ENSG00000289630.1	0	0	2	0	0	0	0	1
ENSG00000270997.1	0	0	0	0	0	0	0	0
ENSG00000278894.1	0	0	0	0	0	0	0	0
ENSG00000287592.1	0	0	0	0	0	2	0	0
ENSG00000154415.8	2	0	0	2	4	0	0	0
ENSG00000128573.27	0	2	22	5	0	0	0	1
ENSG00000236580.1	0	0	0	0	0	0	0	0
ENSG00000224595.1	0	0	0	0	0	0	7	0
ENSG00000282859.1	0	0	0	0	0	0	0	0
ENSG00000202334.1	0	0	0	0	0	0	0	0
ENSG00000272230.1	0	0	0	0	0	0	0	0
ENSG00000135272.13	0	6	39	19	0	0	18	14
ENSG00000225535.7	2	0	4	2	0	0	0	0
ENSG00000233607.1	0	8	0	0	0	0	0	0
ENSG00000226962.1	0	0	0	0	0	0	0	2
ENSG00000199764.1	0	0	0	0	0	0	0	0
ENSG00000244565.1	0	0	0	0	0	0	0	0
ENSG00000202377.1	0	0	0	0	0	0	0	0
ENSG00000242072.1	0	0	0	4	0	0	6	0
ENSG00000240973.1	0	0	3	0	0	0	0	0
ENSG00000243345.1	6	0	0	2	0	0	0	0
ENSG00000199224.1	0	0	0	0	0	0	0	0
ENSG00000105967.16	7	12	2	0	0	0	0	9
ENSG00000279086.1	9	7	3	5	6	0	0	0
ENSG00000135269.18	7	0	1	3	0	0	0	0
ENSG00000243243.5	0	0	0	3	0	0	0	0
ENSG00000237813.4	0	0	4	4	0	0	0	2
ENSG00000237870.6	0	0	0	0	0	0	0	5
ENSG00000105971.15	86	64	235	131	14	8	264	280
ENSG00000213167.3	0	0	0	1	0	0	0	0
ENSG00000105974.13	352	362	232	129	60	64	104	126
ENSG00000235427.1	0	0	0	0	0	0	0	0
ENSG00000231210.3	2	0	0	0	0	0	0	1
ENSG00000105976.16	1	0	1	14	0	0	2	0
ENSG00000198898.15	2553	2854	8250	5702	424	356	5795	4949
ENSG00000235945.1	7	0	4	3	0	0	2	0
ENSG00000252115.1	0	0	0	0	0	0	0	0
ENSG00000222150.1	0	0	0	0	0	0	0	0
ENSG00000227199.1	0	0	57	24	0	0	22	22
ENSG00000275359.1	0	0	0	0	0	0	0	0
ENSG00000277583.1	0	0	0	0	0	0	0	0
ENSG00000004866.22	422	424	751	553	153	95	394	364
ENSG00000214188.9	0	0	2	1	0	0	4	9
ENSG00000288635.1	0	0	0	0	0	0	0	0
ENSG00000273596.1	0	0	0	0	0	0	0	0
ENSG00000273571.1	0	0	0	0	0	0	0	0
ENSG00000276100.1	0	0	0	0	0	0	0	0
ENSG00000274606.1	0	0	0	0	0	0	0	0
ENSG00000228368.1	0	0	0	0	0	0	0	0
ENSG00000213050.5	0	6	5	2	0	0	0	5
ENSG00000283923.1	0	0	0	0	0	0	0	0
ENSG00000226367.6	0	5	30	6	8	4	15	9
ENSG00000287829.1	0	0	1	2	0	0	1	0
ENSG00000274344.1	0	0	0	0	0	0	0	0
ENSG00000275054.1	0	0	0	0	0	0	0	0
ENSG00000227532.1	0	12	0	2	0	0	1	0
ENSG00000278526.1	0	0	0	0	0	0	0	0
ENSG00000278482.1	0	0	0	0	0	0	0	0
ENSG00000230785.2	1	0	0	0	0	0	1	0
ENSG00000224042.2	0	0	0	0	0	0	0	0
ENSG00000230605.1	0	0	0	0	0	0	0	0
ENSG00000105989.10	1	6	0	6	0	5	3	0
ENSG00000001626.17	13	0	2	14	0	2	4	3
ENSG00000286390.1	0	0	2	0	0	0	0	0
ENSG00000154438.8	1	5	1	3	0	0	0	1
ENSG00000214684.2	0	0	0	1	0	0	0	0
ENSG00000237974.1	0	0	0	0	0	0	0	0
ENSG00000232661.1	0	0	0	0	0	0	0	0
ENSG00000234001.1	0	0	0	0	0	0	0	0
ENSG00000083622.8	0	0	0	0	0	0	0	0
ENSG00000077063.11	46	29	221	112	22	23	213	118
ENSG00000224136.1	0	9	0	0	0	0	0	0
ENSG00000234826.1	0	0	2	1	0	0	0	0
ENSG00000128534.8	974	1014	5373	3923	347	360	3937	3639
ENSG00000106013.15	65	26	65	88	25	13	86	83
ENSG00000287827.1	0	5	0	0	0	0	0	0
ENSG00000229982.1	0	1	0	0	0	0	0	0
ENSG00000230520.1	0	0	0	0	0	0	0	0
ENSG00000270516.1	0	0	0	0	0	0	0	0
ENSG00000225546.6	0	0	5	2	0	0	0	0
ENSG00000271739.1	0	0	3	1	0	0	0	0
ENSG00000233417.2	1	0	0	1	0	0	0	0
ENSG00000233969.2	0	0	3	0	0	0	0	0
ENSG00000184408.10	6	0	5	3	0	0	0	0
ENSG00000252023.1	0	0	0	0	0	0	0	0
ENSG00000231295.1	2	0	0	0	0	0	0	0
ENSG00000106025.9	0	2	9	4	0	0	0	3
ENSG00000071243.16	81	58	632	380	34	23	303	361
ENSG00000202225.1	0	0	0	0	0	0	0	0
ENSG00000106034.18	6	4	10	18	0	0	4	1
ENSG00000234927.1	0	0	0	0	0	0	0	0
ENSG00000212628.1	0	0	0	0	0	0	3	0
ENSG00000207090.1	0	0	0	0	0	0	0	0
ENSG00000287554.1	7	0	0	0	0	0	1	0
ENSG00000002745.13	0	0	3	0	0	0	0	0
ENSG00000196937.11	47	54	316	217	16	8	132	129
ENSG00000213310.3	0	0	0	3	0	0	0	0
ENSG00000227371.1	0	0	0	2	0	0	0	0
ENSG00000234985.2	3	0	1	0	1	2	0	4
ENSG00000289578.1	0	0	1	4	0	0	3	1
ENSG00000227743.2	0	0	2	0	0	0	0	0
ENSG00000252704.1	0	0	0	0	0	0	0	0
ENSG00000233272.1	0	0	0	2	0	0	5	0
ENSG00000106278.12	766	971	4388	2009	661	702	2069	2162
ENSG00000008311.16	487	370	992	445	267	271	718	669
ENSG00000252003.1	0	0	0	0	0	0	0	0
ENSG00000234418.3	2	16	0	2	0	0	0	1
ENSG00000226636.1	0	0	3	0	0	0	0	0
ENSG00000213302.3	4	1	3	0	0	0	1	0
ENSG00000128610.12	0	0	4	3	0	0	0	4
ENSG00000230316.8	1	11	4	2	0	0	2	1
ENSG00000081803.17	30	81	135	69	5	5	13	13
ENSG00000240499.7	0	11	4	9	0	0	0	0
ENSG00000225795.1	0	0	4	1	0	0	0	6
ENSG00000235459.5	1	5	3	0	0	1	1	6
ENSG00000188050.3	0	0	3	0	0	0	0	0
ENSG00000235631.2	0	0	2	0	0	0	4	0
ENSG00000227573.2	0	0	0	0	0	0	0	0
ENSG00000128519.3	4	0	0	0	0	0	0	0
ENSG00000226680.2	0	0	0	0	0	0	2	0
ENSG00000081800.9	7	2	8	9	0	0	3	0
ENSG00000223595.1	0	0	0	0	0	0	0	0
ENSG00000164675.11	0	12	4	2	0	0	1	2
ENSG00000232524.1	0	0	0	0	0	0	0	0
ENSG00000207338.1	0	0	0	0	0	0	0	0
ENSG00000128609.16	1467	1181	5802	4002	195	216	3857	3180
ENSG00000146809.14	4	0	0	2	0	0	2	4
ENSG00000289345.1	0	0	0	0	0	0	0	1
ENSG00000230442.5	0	0	1	3	0	0	0	1
ENSG00000170807.12	0	1	1	0	0	0	0	0
ENSG00000106299.8	243	321	1685	964	127	124	1209	1281
ENSG00000272686.1	282	246	957	698	70	57	607	481
ENSG00000201104.1	0	0	0	0	0	0	0	0
ENSG00000228211.2	0	0	0	1	0	0	0	0
ENSG00000106302.10	5	0	2	0	0	0	0	0
ENSG00000106304.16	0	25	1	2	0	0	0	0
ENSG00000225583.1	0	0	0	0	0	0	0	0
ENSG00000241345.1	0	0	0	3	0	0	0	0
ENSG00000234224.3	5	0	0	0	0	0	0	0
ENSG00000242593.7	5	2	8	15	0	0	1	2
ENSG00000243574.2	5	0	0	0	0	0	0	0
ENSG00000241324.1	0	0	0	0	0	0	0	0
ENSG00000230268.3	0	0	0	0	0	0	0	0
ENSG00000213296.4	2	2	3	3	0	0	4	5
ENSG00000207214.1	0	0	0	0	0	0	0	0
ENSG00000279419.1	2	0	0	1	0	4	0	0
ENSG00000170775.3	0	4	1	1	0	0	0	0
ENSG00000275356.5	0	0	0	0	0	0	0	0
ENSG00000128513.16	319	455	1490	1026	112	83	902	873
ENSG00000224897.9	6	6	10	10	2	11	6	9
ENSG00000186676.3	1	1	3	2	0	0	2	2
ENSG00000224899.1	0	0	0	0	0	0	0	0
ENSG00000205898.3	0	0	0	0	0	0	0	0
ENSG00000219445.2	0	0	4	0	5	0	0	1
ENSG00000213291.3	0	1	1	1	0	0	0	1
ENSG00000234071.1	0	0	0	0	0	0	0	0
ENSG00000227847.1	0	0	0	0	0	0	0	0
ENSG00000197462.3	0	0	0	0	0	0	0	0
ENSG00000241921.1	0	0	1	0	0	0	0	0
ENSG00000179603.18	0	0	13	10	3	0	3	0
ENSG00000287702.1	0	0	0	0	0	0	3	0
ENSG00000227249.1	0	0	0	2	0	4	0	0
ENSG00000287568.1	0	0	0	0	0	0	0	0
ENSG00000224981.1	5	0	0	8	0	0	0	0
ENSG00000230820.2	0	0	0	0	0	0	0	0
ENSG00000207692.3	0	0	0	0	0	0	0	0
ENSG00000236340.6	8	0	0	2	0	0	0	0
ENSG00000236105.1	0	2	3	1	0	0	0	3
ENSG00000048405.11	325	274	984	554	62	86	569	638
ENSG00000279265.1	0	0	18	8	0	0	0	8
ENSG00000224138.1	0	0	21	3	0	0	4	2
ENSG00000280347.1	0	12	145	43	0	0	31	33
ENSG00000226770.1	0	0	0	0	0	0	0	4
ENSG00000179562.3	120	109	297	149	11	10	204	118
ENSG00000004059.11	1691	1735	1969	1174	602	681	1660	1418
ENSG00000106328.10	1	0	4	8	0	3	0	0
ENSG00000106331.18	3	0	4	3	0	0	0	1
ENSG00000240790.2	32	26	38	11	3	0	9	26
ENSG00000197157.11	3787	3781	3646	1843	1346	1718	2805	2394
ENSG00000240579.1	0	0	0	2	0	0	4	0
ENSG00000279078.1	0	0	15	3	0	0	0	0
ENSG00000128594.8	3	0	7	2	0	0	5	0
ENSG00000207588.1	0	0	0	0	0	0	0	0
ENSG00000207705.2	0	0	0	0	0	0	0	0
ENSG00000289434.1	0	9	0	0	0	0	0	0
ENSG00000174697.5	0	0	7	0	0	0	4	3
ENSG00000272915.1	0	0	1	1	0	0	0	1
ENSG00000106344.8	186	168	1000	509	104	121	637	495
ENSG00000242261.1	0	0	0	0	0	0	0	0
ENSG00000238750.1	0	0	0	0	0	0	0	0
ENSG00000224940.9	3	7	7	12	0	0	1	0
ENSG00000106348.18	218	271	1512	929	128	74	1478	1243
ENSG00000228700.1	0	0	0	0	0	0	0	1
ENSG00000238590.1	0	0	0	0	0	0	0	0
ENSG00000273184.1	0	0	0	0	0	0	0	0
ENSG00000135245.10	15128	14740	3742	2166	2731	3138	2461	2569
ENSG00000240758.2	0	0	0	0	0	0	0	0
ENSG00000272601.1	0	0	0	0	0	0	0	0
